DATE_PST,DATE,TIME,STATION_NAME,STATION_NAME_FULL,O3,O3_OK,REGION
2019-12-28 12:00,2019-12-28,12:00,Farmington Community Hall,FARMINGTON COMMUNITY HALL,39,38.6,07 - Omineca-Peace
2019-12-29 12:00,2019-12-29,12:00,Farmington Community Hall,FARMINGTON COMMUNITY HALL,26,25.8,07 - Omineca-Peace
2019-12-30 12:00,2019-12-30,12:00,Farmington Community Hall,FARMINGTON COMMUNITY HALL,33,32.8,07 - Omineca-Peace
2019-12-31 12:00,2019-12-31,12:00,Farmington Community Hall,FARMINGTON COMMUNITY HALL,29,28.7,07 - Omineca-Peace
2019-01-01 12:00,2019-01-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.7,07 - Omineca-Peace
2019-01-02 12:00,2019-01-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.4,07 - Omineca-Peace
2019-01-03 12:00,2019-01-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,20,19.3,07 - Omineca-Peace
2019-01-04 12:00,2019-01-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,21,20.4,07 - Omineca-Peace
2019-01-05 12:00,2019-01-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.5,07 - Omineca-Peace
2019-01-06 12:00,2019-01-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.6,07 - Omineca-Peace
2019-01-07 12:00,2019-01-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-01-08 12:00,2019-01-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,18,17.4,07 - Omineca-Peace
2019-01-09 12:00,2019-01-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,29,28.7,07 - Omineca-Peace
2019-01-10 12:00,2019-01-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,22,21.4,07 - Omineca-Peace
2019-01-11 12:00,2019-01-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,10,9.2,07 - Omineca-Peace
2019-01-12 12:00,2019-01-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,8,7.6,07 - Omineca-Peace
2019-01-13 12:00,2019-01-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,15,14.6,07 - Omineca-Peace
2019-01-14 12:00,2019-01-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-01-15 12:00,2019-01-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,21,20.5,07 - Omineca-Peace
2019-01-16 12:00,2019-01-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,23,22.7,07 - Omineca-Peace
2019-01-17 12:00,2019-01-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,26,25.7,07 - Omineca-Peace
2019-01-18 12:00,2019-01-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,29,28.8,07 - Omineca-Peace
2019-01-19 12:00,2019-01-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,25,24.5,07 - Omineca-Peace
2019-01-20 12:00,2019-01-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,23,22.7,07 - Omineca-Peace
2019-01-21 12:00,2019-01-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,16,15.6,07 - Omineca-Peace
2019-01-22 12:00,2019-01-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,28,27.2,07 - Omineca-Peace
2019-01-23 12:00,2019-01-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.5,07 - Omineca-Peace
2019-01-24 12:00,2019-01-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,28,27.7,07 - Omineca-Peace
2019-01-25 12:00,2019-01-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.7,07 - Omineca-Peace
2019-01-26 12:00,2019-01-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.5,07 - Omineca-Peace
2019-01-27 12:00,2019-01-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,37,36.9,07 - Omineca-Peace
2019-01-28 12:00,2019-01-28,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,19,18.8,07 - Omineca-Peace
2019-01-29 12:00,2019-01-29,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,14,13.7,07 - Omineca-Peace
2019-01-30 12:00,2019-01-30,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.5,07 - Omineca-Peace
2019-01-31 12:00,2019-01-31,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.3,07 - Omineca-Peace
2019-02-01 12:00,2019-02-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,33,32.5,07 - Omineca-Peace
2019-02-02 12:00,2019-02-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.6,07 - Omineca-Peace
2019-02-03 12:00,2019-02-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.1,07 - Omineca-Peace
2019-02-04 12:00,2019-02-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.2,07 - Omineca-Peace
2019-02-05 12:00,2019-02-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,22,21.6,07 - Omineca-Peace
2019-02-06 12:00,2019-02-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.7,07 - Omineca-Peace
2019-02-07 12:00,2019-02-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,14,13.7,07 - Omineca-Peace
2019-02-08 12:00,2019-02-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,29,28.6,07 - Omineca-Peace
2019-02-09 12:00,2019-02-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.7,07 - Omineca-Peace
2019-02-10 12:00,2019-02-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.4,07 - Omineca-Peace
2019-02-11 12:00,2019-02-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.2,07 - Omineca-Peace
2019-02-12 12:00,2019-02-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.5,07 - Omineca-Peace
2019-02-13 12:00,2019-02-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.2,07 - Omineca-Peace
2019-02-14 12:00,2019-02-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.1,07 - Omineca-Peace
2019-02-15 12:00,2019-02-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.5,07 - Omineca-Peace
2019-02-16 12:00,2019-02-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.4,07 - Omineca-Peace
2019-02-17 12:00,2019-02-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.9,07 - Omineca-Peace
2019-02-18 12:00,2019-02-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,25,24.1,07 - Omineca-Peace
2019-02-19 12:00,2019-02-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,33.5,07 - Omineca-Peace
2019-02-20 12:00,2019-02-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.5,07 - Omineca-Peace
2019-02-21 12:00,2019-02-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,27,07 - Omineca-Peace
2019-02-22 12:00,2019-02-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.1,07 - Omineca-Peace
2019-02-23 12:00,2019-02-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.1,07 - Omineca-Peace
2019-02-24 12:00,2019-02-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.3,07 - Omineca-Peace
2019-02-25 12:00,2019-02-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.6,07 - Omineca-Peace
2019-02-26 12:00,2019-02-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,33,32.6,07 - Omineca-Peace
2019-02-27 12:00,2019-02-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.7,07 - Omineca-Peace
2019-02-28 12:00,2019-02-28,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.8,07 - Omineca-Peace
2019-03-01 12:00,2019-03-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,27,26.1,07 - Omineca-Peace
2019-03-02 12:00,2019-03-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,28,27.9,07 - Omineca-Peace
2019-03-03 12:00,2019-03-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-03-04 12:00,2019-03-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.9,07 - Omineca-Peace
2019-03-05 12:00,2019-03-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.4,07 - Omineca-Peace
2019-03-06 12:00,2019-03-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,38,07 - Omineca-Peace
2019-03-07 12:00,2019-03-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,33,32.6,07 - Omineca-Peace
2019-03-08 12:00,2019-03-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.8,07 - Omineca-Peace
2019-03-09 12:00,2019-03-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,33.8,07 - Omineca-Peace
2019-03-10 12:00,2019-03-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,43,43,07 - Omineca-Peace
2019-03-11 12:00,2019-03-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.7,07 - Omineca-Peace
2019-03-12 12:00,2019-03-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,38,07 - Omineca-Peace
2019-03-13 12:00,2019-03-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-03-14 12:00,2019-03-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-03-15 12:00,2019-03-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,47,46.3,07 - Omineca-Peace
2019-03-16 12:00,2019-03-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,39,38.4,07 - Omineca-Peace
2019-03-17 12:00,2019-03-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,49,48.7,07 - Omineca-Peace
2019-03-18 12:00,2019-03-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,37.1,07 - Omineca-Peace
2019-03-19 12:00,2019-03-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,44,43.1,07 - Omineca-Peace
2019-03-20 12:00,2019-03-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.1,07 - Omineca-Peace
2019-03-21 12:00,2019-03-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.4,07 - Omineca-Peace
2019-03-22 12:00,2019-03-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.4,07 - Omineca-Peace
2019-03-23 12:00,2019-03-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-03-24 12:00,2019-03-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,26,25.7,07 - Omineca-Peace
2019-03-25 12:00,2019-03-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,6,5.2,07 - Omineca-Peace
2019-03-26 12:00,2019-03-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.6,07 - Omineca-Peace
2019-03-27 12:00,2019-03-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.5,07 - Omineca-Peace
2019-03-28 12:00,2019-03-28,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.3,07 - Omineca-Peace
2019-03-29 12:00,2019-03-29,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.8,07 - Omineca-Peace
2019-03-30 12:00,2019-03-30,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,33.8,07 - Omineca-Peace
2019-03-31 12:00,2019-03-31,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,33,32.4,07 - Omineca-Peace
2019-04-01 12:00,2019-04-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,44,43.8,07 - Omineca-Peace
2019-04-02 12:00,2019-04-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,43,43,07 - Omineca-Peace
2019-04-03 12:00,2019-04-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,37.1,07 - Omineca-Peace
2019-04-04 12:00,2019-04-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,26,25.9,07 - Omineca-Peace
2019-04-05 12:00,2019-04-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,30,29.2,07 - Omineca-Peace
2019-04-06 12:00,2019-04-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.7,07 - Omineca-Peace
2019-04-07 12:00,2019-04-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,46,45.3,07 - Omineca-Peace
2019-04-08 12:00,2019-04-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,46,45.8,07 - Omineca-Peace
2019-04-09 12:00,2019-04-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,44,44,07 - Omineca-Peace
2019-04-10 12:00,2019-04-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.3,07 - Omineca-Peace
2019-04-11 12:00,2019-04-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,34,07 - Omineca-Peace
2019-04-12 12:00,2019-04-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,48,47.5,07 - Omineca-Peace
2019-04-13 12:00,2019-04-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,46,45.8,07 - Omineca-Peace
2019-04-14 12:00,2019-04-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,39,38.7,07 - Omineca-Peace
2019-04-15 12:00,2019-04-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,30,30,07 - Omineca-Peace
2019-04-16 12:00,2019-04-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.9,07 - Omineca-Peace
2019-04-17 12:00,2019-04-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-04-18 12:00,2019-04-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.6,07 - Omineca-Peace
2019-04-19 12:00,2019-04-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.4,07 - Omineca-Peace
2019-04-20 12:00,2019-04-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,50,49.8,07 - Omineca-Peace
2019-04-21 12:00,2019-04-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,53,52.7,07 - Omineca-Peace
2019-04-22 12:00,2019-04-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,39,38.4,07 - Omineca-Peace
2019-04-23 12:00,2019-04-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,55,54.7,07 - Omineca-Peace
2019-04-24 12:00,2019-04-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,48,47.1,07 - Omineca-Peace
2019-04-25 12:00,2019-04-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.7,07 - Omineca-Peace
2019-04-26 12:00,2019-04-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.7,07 - Omineca-Peace
2019-04-27 12:00,2019-04-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,37,36.3,07 - Omineca-Peace
2019-04-28 12:00,2019-04-28,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,37.6,07 - Omineca-Peace
2019-04-29 12:00,2019-04-29,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.7,07 - Omineca-Peace
2019-04-30 12:00,2019-04-30,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.3,07 - Omineca-Peace
2019-05-01 12:00,2019-05-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,43,42.7,07 - Omineca-Peace
2019-05-02 12:00,2019-05-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.8,07 - Omineca-Peace
2019-05-03 12:00,2019-05-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,32,31.4,07 - Omineca-Peace
2019-05-04 12:00,2019-05-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,37,36.4,07 - Omineca-Peace
2019-05-05 12:00,2019-05-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.1,07 - Omineca-Peace
2019-05-06 12:00,2019-05-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,33,33,07 - Omineca-Peace
2019-05-07 12:00,2019-05-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,33.5,07 - Omineca-Peace
2019-05-08 12:00,2019-05-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.8,07 - Omineca-Peace
2019-05-09 12:00,2019-05-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.8,07 - Omineca-Peace
2019-05-10 12:00,2019-05-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.5,07 - Omineca-Peace
2019-05-11 12:00,2019-05-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.4,07 - Omineca-Peace
2019-05-12 12:00,2019-05-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-05-13 12:00,2019-05-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.6,07 - Omineca-Peace
2019-05-14 12:00,2019-05-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.9,07 - Omineca-Peace
2019-05-15 12:00,2019-05-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,37,36.5,07 - Omineca-Peace
2019-05-16 12:00,2019-05-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.3,07 - Omineca-Peace
2019-05-17 12:00,2019-05-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,35,34.7,07 - Omineca-Peace
2019-05-18 12:00,2019-05-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,31,30.5,07 - Omineca-Peace
2019-05-19 12:00,2019-05-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.5,07 - Omineca-Peace
2019-05-20 12:00,2019-05-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.6,07 - Omineca-Peace
2019-05-21 12:00,2019-05-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.5,07 - Omineca-Peace
2019-05-22 12:00,2019-05-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,45,44.8,07 - Omineca-Peace
2019-05-23 12:00,2019-05-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,47,46.3,07 - Omineca-Peace
2019-05-24 12:00,2019-05-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,40,39.5,07 - Omineca-Peace
2019-05-25 12:00,2019-05-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,42,41.3,07 - Omineca-Peace
2019-05-26 12:00,2019-05-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.8,07 - Omineca-Peace
2019-05-27 12:00,2019-05-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,38,37.5,07 - Omineca-Peace
2019-05-28 12:00,2019-05-28,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,41,40.5,07 - Omineca-Peace
2019-05-29 12:00,2019-05-29,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,43,42.2,07 - Omineca-Peace
2019-05-30 12:00,2019-05-30,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,29,29,07 - Omineca-Peace
2019-05-31 12:00,2019-05-31,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,60,59.2,07 - Omineca-Peace
2019-06-01 12:00,2019-06-01,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,36,35.1,07 - Omineca-Peace
2019-06-02 12:00,2019-06-02,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,39,38.4,07 - Omineca-Peace
2019-06-03 12:00,2019-06-03,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-04 12:00,2019-06-04,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,20,19.7,07 - Omineca-Peace
2019-06-05 12:00,2019-06-05,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-06 12:00,2019-06-06,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-07 12:00,2019-06-07,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,15,14.1,07 - Omineca-Peace
2019-06-08 12:00,2019-06-08,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,25,24.4,07 - Omineca-Peace
2019-06-09 12:00,2019-06-09,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,24,23.5,07 - Omineca-Peace
2019-06-10 12:00,2019-06-10,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,26,25.4,07 - Omineca-Peace
2019-06-11 12:00,2019-06-11,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,20,19.3,07 - Omineca-Peace
2019-06-12 12:00,2019-06-12,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,28,27.3,07 - Omineca-Peace
2019-06-13 12:00,2019-06-13,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,29,28.9,07 - Omineca-Peace
2019-06-14 12:00,2019-06-14,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,30,29.8,07 - Omineca-Peace
2019-06-15 12:00,2019-06-15,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,30,29.6,07 - Omineca-Peace
2019-06-16 12:00,2019-06-16,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,34,33.3,07 - Omineca-Peace
2019-06-17 12:00,2019-06-17,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-18 12:00,2019-06-18,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-19 12:00,2019-06-19,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-20 12:00,2019-06-20,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-21 12:00,2019-06-21,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-22 12:00,2019-06-22,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-23 12:00,2019-06-23,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-24 12:00,2019-06-24,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-25 12:00,2019-06-25,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-26 12:00,2019-06-26,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
2019-06-27 12:00,2019-06-27,12:00,Fort St John Key Learning Centre,FORT ST JOHN KEY LEARNING CENTRE,0,,07 - Omineca-Peace
